Country,liveType,City,tourCount,month,population
高雄市,旅館,前金區,國內旅客,2016-Jan,25168
高雄市,旅館,前金區,國內旅客,2016-Feb,33196
高雄市,旅館,前金區,國內旅客,2016-Mar,25040
高雄市,旅館,前金區,國內旅客,2016-Apr,26891
高雄市,旅館,前金區,國內旅客,2016-May,26407
高雄市,旅館,前金區,國內旅客,2016-Jun,29060
高雄市,旅館,前金區,國內旅客,2016-Jul,27572
高雄市,旅館,前金區,國內旅客,2016-Aug,25305
高雄市,旅館,前金區,國內旅客,2016-Sep,19341
高雄市,旅館,前金區,國內旅客,2016-Oct,12952
高雄市,旅館,前金區,國內旅客,2016-Nov,8405
高雄市,旅館,前金區,國內旅客,2016-Dec,0
高雄市,旅館,前金區,陸客(含港澳),2016-Jan,25681
高雄市,旅館,前金區,陸客(含港澳),2016-Feb,26317
高雄市,旅館,前金區,陸客(含港澳),2016-Mar,32268
高雄市,旅館,前金區,陸客(含港澳),2016-Apr,28359
高雄市,旅館,前金區,陸客(含港澳),2016-May,24224
高雄市,旅館,前金區,陸客(含港澳),2016-Jun,17099
高雄市,旅館,前金區,陸客(含港澳),2016-Jul,17578
高雄市,旅館,前金區,陸客(含港澳),2016-Aug,17395
高雄市,旅館,前金區,陸客(含港澳),2016-Sep,12603
高雄市,旅館,前金區,陸客(含港澳),2016-Oct,9779
高雄市,旅館,前金區,陸客(含港澳),2016-Nov,8242
高雄市,旅館,前金區,陸客(含港澳),2016-Dec,0
高雄市,旅館,前金區,外籍旅客,2016-Jan,8728
高雄市,旅館,前金區,外籍旅客,2016-Feb,6795
高雄市,旅館,前金區,外籍旅客,2016-Mar,9826
高雄市,旅館,前金區,外籍旅客,2016-Apr,8756
高雄市,旅館,前金區,外籍旅客,2016-May,9286
高雄市,旅館,前金區,外籍旅客,2016-Jun,7102
高雄市,旅館,前金區,外籍旅客,2016-Jul,7412
高雄市,旅館,前金區,外籍旅客,2016-Aug,6799
高雄市,旅館,前金區,外籍旅客,2016-Sep,4347
高雄市,旅館,前金區,外籍旅客,2016-Oct,4256
高雄市,旅館,前金區,外籍旅客,2016-Nov,6758
高雄市,旅館,前金區,外籍旅客,2016-Dec,0
高雄市,旅館,前金區,個別,2016-Jan,31345
高雄市,旅館,前金區,個別,2016-Feb,38131
高雄市,旅館,前金區,個別,2016-Mar,29500
高雄市,旅館,前金區,個別,2016-Apr,31249
高雄市,旅館,前金區,個別,2016-May,30028
高雄市,旅館,前金區,個別,2016-Jun,33859
高雄市,旅館,前金區,個別,2016-Jul,33805
高雄市,旅館,前金區,個別,2016-Aug,34243
高雄市,旅館,前金區,個別,2016-Sep,22773
高雄市,旅館,前金區,個別,2016-Oct,17262
高雄市,旅館,前金區,個別,2016-Nov,12803
高雄市,旅館,前金區,個別,2016-Dec,0
高雄市,旅館,前金區,團體,2016-Jan,28232
高雄市,旅館,前金區,團體,2016-Feb,28177
高雄市,旅館,前金區,團體,2016-Mar,37634
高雄市,旅館,前金區,團體,2016-Apr,32757
高雄市,旅館,前金區,團體,2016-May,29889
高雄市,旅館,前金區,團體,2016-Jun,19402
高雄市,旅館,前金區,團體,2016-Jul,18757
高雄市,旅館,前金區,團體,2016-Aug,15256
高雄市,旅館,前金區,團體,2016-Sep,13518
高雄市,旅館,前金區,團體,2016-Oct,9725
高雄市,旅館,前金區,團體,2016-Nov,10602
高雄市,旅館,前金區,團體,2016-Dec,0
高雄市,旅館,苓雅區,國內旅客,2016-Jan,33720
高雄市,旅館,苓雅區,國內旅客,2016-Feb,39151
高雄市,旅館,苓雅區,國內旅客,2016-Mar,32934
高雄市,旅館,苓雅區,國內旅客,2016-Apr,35564
高雄市,旅館,苓雅區,國內旅客,2016-May,29717
高雄市,旅館,苓雅區,國內旅客,2016-Jun,31669
高雄市,旅館,苓雅區,國內旅客,2016-Jul,29136
高雄市,旅館,苓雅區,國內旅客,2016-Aug,27411
高雄市,旅館,苓雅區,國內旅客,2016-Sep,21679
高雄市,旅館,苓雅區,國內旅客,2016-Oct,13822
高雄市,旅館,苓雅區,國內旅客,2016-Nov,15201
高雄市,旅館,苓雅區,國內旅客,2016-Dec,0
高雄市,旅館,苓雅區,陸客(含港澳),2016-Jan,14233
高雄市,旅館,苓雅區,陸客(含港澳),2016-Feb,16785
高雄市,旅館,苓雅區,陸客(含港澳),2016-Mar,17525
高雄市,旅館,苓雅區,陸客(含港澳),2016-Apr,15832
高雄市,旅館,苓雅區,陸客(含港澳),2016-May,15750
高雄市,旅館,苓雅區,陸客(含港澳),2016-Jun,12189
高雄市,旅館,苓雅區,陸客(含港澳),2016-Jul,10548
高雄市,旅館,苓雅區,陸客(含港澳),2016-Aug,8291
高雄市,旅館,苓雅區,陸客(含港澳),2016-Sep,8363
高雄市,旅館,苓雅區,陸客(含港澳),2016-Oct,1328
高雄市,旅館,苓雅區,陸客(含港澳),2016-Nov,1478
高雄市,旅館,苓雅區,陸客(含港澳),2016-Dec,0
高雄市,旅館,苓雅區,外籍旅客,2016-Jan,4515
高雄市,旅館,苓雅區,外籍旅客,2016-Feb,3040
高雄市,旅館,苓雅區,外籍旅客,2016-Mar,5280
高雄市,旅館,苓雅區,外籍旅客,2016-Apr,4581
高雄市,旅館,苓雅區,外籍旅客,2016-May,4572
高雄市,旅館,苓雅區,外籍旅客,2016-Jun,5566
高雄市,旅館,苓雅區,外籍旅客,2016-Jul,2542
高雄市,旅館,苓雅區,外籍旅客,2016-Aug,1890
高雄市,旅館,苓雅區,外籍旅客,2016-Sep,1980
高雄市,旅館,苓雅區,外籍旅客,2016-Oct,269
高雄市,旅館,苓雅區,外籍旅客,2016-Nov,303
高雄市,旅館,苓雅區,外籍旅客,2016-Dec,0
高雄市,旅館,苓雅區,個別,2016-Jan,36397
高雄市,旅館,苓雅區,個別,2016-Feb,40408
高雄市,旅館,苓雅區,個別,2016-Mar,36480
高雄市,旅館,苓雅區,個別,2016-Apr,38284
高雄市,旅館,苓雅區,個別,2016-May,32155
高雄市,旅館,苓雅區,個別,2016-Jun,34595
高雄市,旅館,苓雅區,個別,2016-Jul,30541
高雄市,旅館,苓雅區,個別,2016-Aug,28375
高雄市,旅館,苓雅區,個別,2016-Sep,23083
高雄市,旅館,苓雅區,個別,2016-Oct,13473
高雄市,旅館,苓雅區,個別,2016-Nov,15181
高雄市,旅館,苓雅區,個別,2016-Dec,0
高雄市,旅館,苓雅區,團體,2016-Jan,16071
高雄市,旅館,苓雅區,團體,2016-Feb,18568
高雄市,旅館,苓雅區,團體,2016-Mar,19259
高雄市,旅館,苓雅區,團體,2016-Apr,17693
高雄市,旅館,苓雅區,團體,2016-May,17884
高雄市,旅館,苓雅區,團體,2016-Jun,14829
高雄市,旅館,苓雅區,團體,2016-Jul,11685
高雄市,旅館,苓雅區,團體,2016-Aug,9217
高雄市,旅館,苓雅區,團體,2016-Sep,8939
高雄市,旅館,苓雅區,團體,2016-Oct,1946
高雄市,旅館,苓雅區,團體,2016-Nov,1801
高雄市,旅館,苓雅區,團體,2016-Dec,0
高雄市,旅館,鹽埕區,國內旅客,2016-Jan,20050
高雄市,旅館,鹽埕區,國內旅客,2016-Feb,33676
高雄市,旅館,鹽埕區,國內旅客,2016-Mar,26807
高雄市,旅館,鹽埕區,國內旅客,2016-Apr,28068
高雄市,旅館,鹽埕區,國內旅客,2016-May,27536
高雄市,旅館,鹽埕區,國內旅客,2016-Jun,33046
高雄市,旅館,鹽埕區,國內旅客,2016-Jul,40276
高雄市,旅館,鹽埕區,國內旅客,2016-Aug,35197
高雄市,旅館,鹽埕區,國內旅客,2016-Sep,27388
高雄市,旅館,鹽埕區,國內旅客,2016-Oct,24697
高雄市,旅館,鹽埕區,國內旅客,2016-Nov,17785
高雄市,旅館,鹽埕區,國內旅客,2016-Dec,0
高雄市,旅館,鹽埕區,陸客(含港澳),2016-Jan,26243
高雄市,旅館,鹽埕區,陸客(含港澳),2016-Feb,23754
高雄市,旅館,鹽埕區,陸客(含港澳),2016-Mar,28432
高雄市,旅館,鹽埕區,陸客(含港澳),2016-Apr,27739
高雄市,旅館,鹽埕區,陸客(含港澳),2016-May,24791
高雄市,旅館,鹽埕區,陸客(含港澳),2016-Jun,16450
高雄市,旅館,鹽埕區,陸客(含港澳),2016-Jul,10624
高雄市,旅館,鹽埕區,陸客(含港澳),2016-Aug,10013
高雄市,旅館,鹽埕區,陸客(含港澳),2016-Sep,6556
高雄市,旅館,鹽埕區,陸客(含港澳),2016-Oct,7051
高雄市,旅館,鹽埕區,陸客(含港澳),2016-Nov,5413
高雄市,旅館,鹽埕區,陸客(含港澳),2016-Dec,0
高雄市,旅館,鹽埕區,外籍旅客,2016-Jan,3675
高雄市,旅館,鹽埕區,外籍旅客,2016-Feb,3187
高雄市,旅館,鹽埕區,外籍旅客,2016-Mar,5070
高雄市,旅館,鹽埕區,外籍旅客,2016-Apr,4618
高雄市,旅館,鹽埕區,外籍旅客,2016-May,4047
高雄市,旅館,鹽埕區,外籍旅客,2016-Jun,4437
高雄市,旅館,鹽埕區,外籍旅客,2016-Jul,3120
高雄市,旅館,鹽埕區,外籍旅客,2016-Aug,2810
高雄市,旅館,鹽埕區,外籍旅客,2016-Sep,2644
高雄市,旅館,鹽埕區,外籍旅客,2016-Oct,2064
高雄市,旅館,鹽埕區,外籍旅客,2016-Nov,2230
高雄市,旅館,鹽埕區,外籍旅客,2016-Dec,0
高雄市,旅館,鹽埕區,個別,2016-Jan,23604
高雄市,旅館,鹽埕區,個別,2016-Feb,31209
高雄市,旅館,鹽埕區,個別,2016-Mar,21062
高雄市,旅館,鹽埕區,個別,2016-Apr,22306
高雄市,旅館,鹽埕區,個別,2016-May,22102
高雄市,旅館,鹽埕區,個別,2016-Jun,27696
高雄市,旅館,鹽埕區,個別,2016-Jul,37051
高雄市,旅館,鹽埕區,個別,2016-Aug,34763
高雄市,旅館,鹽埕區,個別,2016-Sep,21871
高雄市,旅館,鹽埕區,個別,2016-Oct,18539
高雄市,旅館,鹽埕區,個別,2016-Nov,12598
高雄市,旅館,鹽埕區,個別,2016-Dec,0
高雄市,旅館,鹽埕區,團體,2016-Jan,26364
高雄市,旅館,鹽埕區,團體,2016-Feb,29408
高雄市,旅館,鹽埕區,團體,2016-Mar,39247
高雄市,旅館,鹽埕區,團體,2016-Apr,38119
高雄市,旅館,鹽埕區,團體,2016-May,34272
高雄市,旅館,鹽埕區,團體,2016-Jun,26237
高雄市,旅館,鹽埕區,團體,2016-Jul,16969
高雄市,旅館,鹽埕區,團體,2016-Aug,13257
高雄市,旅館,鹽埕區,團體,2016-Sep,14717
高雄市,旅館,鹽埕區,團體,2016-Oct,15273
高雄市,旅館,鹽埕區,團體,2016-Nov,12830
高雄市,旅館,鹽埕區,團體,2016-Dec,0
高雄市,旅館,新興區,國內旅客,2016-Jan,46756
高雄市,旅館,新興區,國內旅客,2016-Feb,59745
高雄市,旅館,新興區,國內旅客,2016-Mar,54688
高雄市,旅館,新興區,國內旅客,2016-Apr,59133
高雄市,旅館,新興區,國內旅客,2016-May,58855
高雄市,旅館,新興區,國內旅客,2016-Jun,57837
高雄市,旅館,新興區,國內旅客,2016-Jul,43773
高雄市,旅館,新興區,國內旅客,2016-Aug,38339
高雄市,旅館,新興區,國內旅客,2016-Sep,37123
高雄市,旅館,新興區,國內旅客,2016-Oct,20094
高雄市,旅館,新興區,國內旅客,2016-Nov,18465
高雄市,旅館,新興區,國內旅客,2016-Dec,0
高雄市,旅館,新興區,陸客(含港澳),2016-Jan,32299
高雄市,旅館,新興區,陸客(含港澳),2016-Feb,34681
高雄市,旅館,新興區,陸客(含港澳),2016-Mar,37049
高雄市,旅館,新興區,陸客(含港澳),2016-Apr,34406
高雄市,旅館,新興區,陸客(含港澳),2016-May,30533
高雄市,旅館,新興區,陸客(含港澳),2016-Jun,23583
高雄市,旅館,新興區,陸客(含港澳),2016-Jul,24637
高雄市,旅館,新興區,陸客(含港澳),2016-Aug,19560
高雄市,旅館,新興區,陸客(含港澳),2016-Sep,13066
高雄市,旅館,新興區,陸客(含港澳),2016-Oct,4871
高雄市,旅館,新興區,陸客(含港澳),2016-Nov,3817
高雄市,旅館,新興區,陸客(含港澳),2016-Dec,0
高雄市,旅館,新興區,外籍旅客,2016-Jan,9166
高雄市,旅館,新興區,外籍旅客,2016-Feb,7762
高雄市,旅館,新興區,外籍旅客,2016-Mar,11278
高雄市,旅館,新興區,外籍旅客,2016-Apr,7757
高雄市,旅館,新興區,外籍旅客,2016-May,8913
高雄市,旅館,新興區,外籍旅客,2016-Jun,9525
高雄市,旅館,新興區,外籍旅客,2016-Jul,8614
高雄市,旅館,新興區,外籍旅客,2016-Aug,9590
高雄市,旅館,新興區,外籍旅客,2016-Sep,8792
高雄市,旅館,新興區,外籍旅客,2016-Oct,3088
高雄市,旅館,新興區,外籍旅客,2016-Nov,4285
高雄市,旅館,新興區,外籍旅客,2016-Dec,0
高雄市,旅館,新興區,個別,2016-Jan,47796
高雄市,旅館,新興區,個別,2016-Feb,56669
高雄市,旅館,新興區,個別,2016-Mar,45807
高雄市,旅館,新興區,個別,2016-Apr,48499
高雄市,旅館,新興區,個別,2016-May,44807
高雄市,旅館,新興區,個別,2016-Jun,53025
高雄市,旅館,新興區,個別,2016-Jul,45249
高雄市,旅館,新興區,個別,2016-Aug,44495
高雄市,旅館,新興區,個別,2016-Sep,34350
高雄市,旅館,新興區,個別,2016-Oct,14574
高雄市,旅館,新興區,個別,2016-Nov,13928
高雄市,旅館,新興區,個別,2016-Dec,0
高雄市,旅館,新興區,團體,2016-Jan,40425
高雄市,旅館,新興區,團體,2016-Feb,45519
高雄市,旅館,新興區,團體,2016-Mar,57208
高雄市,旅館,新興區,團體,2016-Apr,52797
高雄市,旅館,新興區,團體,2016-May,53494
高雄市,旅館,新興區,團體,2016-Jun,37920
高雄市,旅館,新興區,團體,2016-Jul,31775
高雄市,旅館,新興區,團體,2016-Aug,22994
高雄市,旅館,新興區,團體,2016-Sep,24631
高雄市,旅館,新興區,團體,2016-Oct,13479
高雄市,旅館,新興區,團體,2016-Nov,12639
高雄市,旅館,新興區,團體,2016-Dec,0
高雄市,民宿,三民區,國內旅客,2016-Jan,0
高雄市,民宿,三民區,國內旅客,2016-Feb,0
高雄市,民宿,三民區,國內旅客,2016-Mar,0
高雄市,民宿,三民區,國內旅客,2016-Apr,0
高雄市,民宿,三民區,國內旅客,2016-May,0
高雄市,民宿,三民區,國內旅客,2016-Jun,0
高雄市,民宿,三民區,國內旅客,2016-Jul,0
高雄市,民宿,三民區,國內旅客,2016-Aug,0
高雄市,民宿,三民區,國內旅客,2016-Sep,0
高雄市,民宿,三民區,國內旅客,2016-Oct,0
高雄市,民宿,三民區,國內旅客,2016-Nov,0
高雄市,民宿,三民區,國內旅客,2016-Dec,0
高雄市,民宿,三民區,陸客(含港澳),2016-Jan,0
高雄市,民宿,三民區,陸客(含港澳),2016-Feb,0
高雄市,民宿,三民區,陸客(含港澳),2016-Mar,0
高雄市,民宿,三民區,陸客(含港澳),2016-Apr,0
高雄市,民宿,三民區,陸客(含港澳),2016-May,0
高雄市,民宿,三民區,陸客(含港澳),2016-Jun,0
高雄市,民宿,三民區,陸客(含港澳),2016-Jul,0
高雄市,民宿,三民區,陸客(含港澳),2016-Aug,0
高雄市,民宿,三民區,陸客(含港澳),2016-Sep,0
高雄市,民宿,三民區,陸客(含港澳),2016-Oct,0
高雄市,民宿,三民區,陸客(含港澳),2016-Nov,0
高雄市,民宿,三民區,陸客(含港澳),2016-Dec,0
高雄市,民宿,三民區,外籍旅客,2016-Jan,0
高雄市,民宿,三民區,外籍旅客,2016-Feb,0
高雄市,民宿,三民區,外籍旅客,2016-Mar,0
高雄市,民宿,三民區,外籍旅客,2016-Apr,0
高雄市,民宿,三民區,外籍旅客,2016-May,0
高雄市,民宿,三民區,外籍旅客,2016-Jun,0
高雄市,民宿,三民區,外籍旅客,2016-Jul,0
高雄市,民宿,三民區,外籍旅客,2016-Aug,0
高雄市,民宿,三民區,外籍旅客,2016-Sep,0
高雄市,民宿,三民區,外籍旅客,2016-Oct,0
高雄市,民宿,三民區,外籍旅客,2016-Nov,0
高雄市,民宿,三民區,外籍旅客,2016-Dec,0
高雄市,民宿,三民區,個別,2016-Jan,0
高雄市,民宿,三民區,個別,2016-Feb,0
高雄市,民宿,三民區,個別,2016-Mar,0
高雄市,民宿,三民區,個別,2016-Apr,0
高雄市,民宿,三民區,個別,2016-May,0
高雄市,民宿,三民區,個別,2016-Jun,0
高雄市,民宿,三民區,個別,2016-Jul,0
高雄市,民宿,三民區,個別,2016-Aug,0
高雄市,民宿,三民區,個別,2016-Sep,0
高雄市,民宿,三民區,個別,2016-Oct,0
高雄市,民宿,三民區,個別,2016-Nov,0
高雄市,民宿,三民區,個別,2016-Dec,0
高雄市,民宿,三民區,團體,2016-Jan,0
高雄市,民宿,三民區,團體,2016-Feb,0
高雄市,民宿,三民區,團體,2016-Mar,0
高雄市,民宿,三民區,團體,2016-Apr,0
高雄市,民宿,三民區,團體,2016-May,0
高雄市,民宿,三民區,團體,2016-Jun,0
高雄市,民宿,三民區,團體,2016-Jul,0
高雄市,民宿,三民區,團體,2016-Aug,0
高雄市,民宿,三民區,團體,2016-Sep,0
高雄市,民宿,三民區,團體,2016-Oct,0
高雄市,民宿,三民區,團體,2016-Nov,0
高雄市,民宿,三民區,團體,2016-Dec,0
高雄市,民宿,前金區,國內旅客,2016-Jan,0
高雄市,民宿,前金區,國內旅客,2016-Feb,0
高雄市,民宿,前金區,國內旅客,2016-Mar,0
高雄市,民宿,前金區,國內旅客,2016-Apr,0
高雄市,民宿,前金區,國內旅客,2016-May,0
高雄市,民宿,前金區,國內旅客,2016-Jun,0
高雄市,民宿,前金區,國內旅客,2016-Jul,0
高雄市,民宿,前金區,國內旅客,2016-Aug,0
高雄市,民宿,前金區,國內旅客,2016-Sep,0
高雄市,民宿,前金區,國內旅客,2016-Oct,0
高雄市,民宿,前金區,國內旅客,2016-Nov,0
高雄市,民宿,前金區,國內旅客,2016-Dec,0
高雄市,民宿,前金區,陸客(含港澳),2016-Jan,0
高雄市,民宿,前金區,陸客(含港澳),2016-Feb,0
高雄市,民宿,前金區,陸客(含港澳),2016-Mar,0
高雄市,民宿,前金區,陸客(含港澳),2016-Apr,0
高雄市,民宿,前金區,陸客(含港澳),2016-May,0
高雄市,民宿,前金區,陸客(含港澳),2016-Jun,0
高雄市,民宿,前金區,陸客(含港澳),2016-Jul,0
高雄市,民宿,前金區,陸客(含港澳),2016-Aug,0
高雄市,民宿,前金區,陸客(含港澳),2016-Sep,0
高雄市,民宿,前金區,陸客(含港澳),2016-Oct,0
高雄市,民宿,前金區,陸客(含港澳),2016-Nov,0
高雄市,民宿,前金區,陸客(含港澳),2016-Dec,0
高雄市,民宿,前金區,外籍旅客,2016-Jan,0
高雄市,民宿,前金區,外籍旅客,2016-Feb,0
高雄市,民宿,前金區,外籍旅客,2016-Mar,0
高雄市,民宿,前金區,外籍旅客,2016-Apr,0
高雄市,民宿,前金區,外籍旅客,2016-May,0
高雄市,民宿,前金區,外籍旅客,2016-Jun,0
高雄市,民宿,前金區,外籍旅客,2016-Jul,0
高雄市,民宿,前金區,外籍旅客,2016-Aug,0
高雄市,民宿,前金區,外籍旅客,2016-Sep,0
高雄市,民宿,前金區,外籍旅客,2016-Oct,0
高雄市,民宿,前金區,外籍旅客,2016-Nov,0
高雄市,民宿,前金區,外籍旅客,2016-Dec,0
高雄市,民宿,前金區,個別,2016-Jan,0
高雄市,民宿,前金區,個別,2016-Feb,0
高雄市,民宿,前金區,個別,2016-Mar,0
高雄市,民宿,前金區,個別,2016-Apr,0
高雄市,民宿,前金區,個別,2016-May,0
高雄市,民宿,前金區,個別,2016-Jun,0
高雄市,民宿,前金區,個別,2016-Jul,0
高雄市,民宿,前金區,個別,2016-Aug,0
高雄市,民宿,前金區,個別,2016-Sep,0
高雄市,民宿,前金區,個別,2016-Oct,0
高雄市,民宿,前金區,個別,2016-Nov,0
高雄市,民宿,前金區,個別,2016-Dec,0
高雄市,民宿,前金區,團體,2016-Jan,0
高雄市,民宿,前金區,團體,2016-Feb,0
高雄市,民宿,前金區,團體,2016-Mar,0
高雄市,民宿,前金區,團體,2016-Apr,0
高雄市,民宿,前金區,團體,2016-May,0
高雄市,民宿,前金區,團體,2016-Jun,0
高雄市,民宿,前金區,團體,2016-Jul,0
高雄市,民宿,前金區,團體,2016-Aug,0
高雄市,民宿,前金區,團體,2016-Sep,0
高雄市,民宿,前金區,團體,2016-Oct,0
高雄市,民宿,前金區,團體,2016-Nov,0
高雄市,民宿,前金區,團體,2016-Dec,0
高雄市,民宿,苓雅區,國內旅客,2016-Jan,0
高雄市,民宿,苓雅區,國內旅客,2016-Feb,0
高雄市,民宿,苓雅區,國內旅客,2016-Mar,0
高雄市,民宿,苓雅區,國內旅客,2016-Apr,0
高雄市,民宿,苓雅區,國內旅客,2016-May,0
高雄市,民宿,苓雅區,國內旅客,2016-Jun,0
高雄市,民宿,苓雅區,國內旅客,2016-Jul,0
高雄市,民宿,苓雅區,國內旅客,2016-Aug,0
高雄市,民宿,苓雅區,國內旅客,2016-Sep,0
高雄市,民宿,苓雅區,國內旅客,2016-Oct,0
高雄市,民宿,苓雅區,國內旅客,2016-Nov,0
高雄市,民宿,苓雅區,國內旅客,2016-Dec,0
高雄市,民宿,苓雅區,陸客(含港澳),2016-Jan,0
高雄市,民宿,苓雅區,陸客(含港澳),2016-Feb,0
高雄市,民宿,苓雅區,陸客(含港澳),2016-Mar,0
高雄市,民宿,苓雅區,陸客(含港澳),2016-Apr,0
高雄市,民宿,苓雅區,陸客(含港澳),2016-May,0
高雄市,民宿,苓雅區,陸客(含港澳),2016-Jun,0
高雄市,民宿,苓雅區,陸客(含港澳),2016-Jul,0
高雄市,民宿,苓雅區,陸客(含港澳),2016-Aug,0
高雄市,民宿,苓雅區,陸客(含港澳),2016-Sep,0
高雄市,民宿,苓雅區,陸客(含港澳),2016-Oct,0
高雄市,民宿,苓雅區,陸客(含港澳),2016-Nov,0
高雄市,民宿,苓雅區,陸客(含港澳),2016-Dec,0
高雄市,民宿,苓雅區,外籍旅客,2016-Jan,0
高雄市,民宿,苓雅區,外籍旅客,2016-Feb,0
高雄市,民宿,苓雅區,外籍旅客,2016-Mar,0
高雄市,民宿,苓雅區,外籍旅客,2016-Apr,0
高雄市,民宿,苓雅區,外籍旅客,2016-May,0
高雄市,民宿,苓雅區,外籍旅客,2016-Jun,0
高雄市,民宿,苓雅區,外籍旅客,2016-Jul,0
高雄市,民宿,苓雅區,外籍旅客,2016-Aug,0
高雄市,民宿,苓雅區,外籍旅客,2016-Sep,0
高雄市,民宿,苓雅區,外籍旅客,2016-Oct,0
高雄市,民宿,苓雅區,外籍旅客,2016-Nov,0
高雄市,民宿,苓雅區,外籍旅客,2016-Dec,0
高雄市,民宿,苓雅區,個別,2016-Jan,0
高雄市,民宿,苓雅區,個別,2016-Feb,0
高雄市,民宿,苓雅區,個別,2016-Mar,0
高雄市,民宿,苓雅區,個別,2016-Apr,0
高雄市,民宿,苓雅區,個別,2016-May,0
高雄市,民宿,苓雅區,個別,2016-Jun,0
高雄市,民宿,苓雅區,個別,2016-Jul,0
高雄市,民宿,苓雅區,個別,2016-Aug,0
高雄市,民宿,苓雅區,個別,2016-Sep,0
高雄市,民宿,苓雅區,個別,2016-Oct,0
高雄市,民宿,苓雅區,個別,2016-Nov,0
高雄市,民宿,苓雅區,個別,2016-Dec,0
高雄市,民宿,苓雅區,團體,2016-Jan,0
高雄市,民宿,苓雅區,團體,2016-Feb,0
高雄市,民宿,苓雅區,團體,2016-Mar,0
高雄市,民宿,苓雅區,團體,2016-Apr,0
高雄市,民宿,苓雅區,團體,2016-May,0
高雄市,民宿,苓雅區,團體,2016-Jun,0
高雄市,民宿,苓雅區,團體,2016-Jul,0
高雄市,民宿,苓雅區,團體,2016-Aug,0
高雄市,民宿,苓雅區,團體,2016-Sep,0
高雄市,民宿,苓雅區,團體,2016-Oct,0
高雄市,民宿,苓雅區,團體,2016-Nov,0
高雄市,民宿,苓雅區,團體,2016-Dec,0
高雄市,民宿,鹽埕區,國內旅客,2016-Jan,0
高雄市,民宿,鹽埕區,國內旅客,2016-Feb,0
高雄市,民宿,鹽埕區,國內旅客,2016-Mar,0
高雄市,民宿,鹽埕區,國內旅客,2016-Apr,0
高雄市,民宿,鹽埕區,國內旅客,2016-May,0
高雄市,民宿,鹽埕區,國內旅客,2016-Jun,0
高雄市,民宿,鹽埕區,國內旅客,2016-Jul,0
高雄市,民宿,鹽埕區,國內旅客,2016-Aug,0
高雄市,民宿,鹽埕區,國內旅客,2016-Sep,0
高雄市,民宿,鹽埕區,國內旅客,2016-Oct,0
高雄市,民宿,鹽埕區,國內旅客,2016-Nov,0
高雄市,民宿,鹽埕區,國內旅客,2016-Dec,0
高雄市,民宿,鹽埕區,陸客(含港澳),2016-Jan,0
高雄市,民宿,鹽埕區,陸客(含港澳),2016-Feb,0
高雄市,民宿,鹽埕區,陸客(含港澳),2016-Mar,0
高雄市,民宿,鹽埕區,陸客(含港澳),2016-Apr,0
高雄市,民宿,鹽埕區,陸客(含港澳),2016-May,0
高雄市,民宿,鹽埕區,陸客(含港澳),2016-Jun,0
高雄市,民宿,鹽埕區,陸客(含港澳),2016-Jul,0
高雄市,民宿,鹽埕區,陸客(含港澳),2016-Aug,0
高雄市,民宿,鹽埕區,陸客(含港澳),2016-Sep,0
高雄市,民宿,鹽埕區,陸客(含港澳),2016-Oct,0
高雄市,民宿,鹽埕區,陸客(含港澳),2016-Nov,0
高雄市,民宿,鹽埕區,陸客(含港澳),2016-Dec,0
高雄市,民宿,鹽埕區,外籍旅客,2016-Jan,0
高雄市,民宿,鹽埕區,外籍旅客,2016-Feb,0
高雄市,民宿,鹽埕區,外籍旅客,2016-Mar,0
高雄市,民宿,鹽埕區,外籍旅客,2016-Apr,0
高雄市,民宿,鹽埕區,外籍旅客,2016-May,0
高雄市,民宿,鹽埕區,外籍旅客,2016-Jun,0
高雄市,民宿,鹽埕區,外籍旅客,2016-Jul,0
高雄市,民宿,鹽埕區,外籍旅客,2016-Aug,0
高雄市,民宿,鹽埕區,外籍旅客,2016-Sep,0
高雄市,民宿,鹽埕區,外籍旅客,2016-Oct,0
高雄市,民宿,鹽埕區,外籍旅客,2016-Nov,0
高雄市,民宿,鹽埕區,外籍旅客,2016-Dec,0
高雄市,民宿,鹽埕區,個別,2016-Jan,0
高雄市,民宿,鹽埕區,個別,2016-Feb,0
高雄市,民宿,鹽埕區,個別,2016-Mar,0
高雄市,民宿,鹽埕區,個別,2016-Apr,0
高雄市,民宿,鹽埕區,個別,2016-May,0
高雄市,民宿,鹽埕區,個別,2016-Jun,0
高雄市,民宿,鹽埕區,個別,2016-Jul,0
高雄市,民宿,鹽埕區,個別,2016-Aug,0
高雄市,民宿,鹽埕區,個別,2016-Sep,0
高雄市,民宿,鹽埕區,個別,2016-Oct,0
高雄市,民宿,鹽埕區,個別,2016-Nov,0
高雄市,民宿,鹽埕區,個別,2016-Dec,0
高雄市,民宿,鹽埕區,團體,2016-Jan,0
高雄市,民宿,鹽埕區,團體,2016-Feb,0
高雄市,民宿,鹽埕區,團體,2016-Mar,0
高雄市,民宿,鹽埕區,團體,2016-Apr,0
高雄市,民宿,鹽埕區,團體,2016-May,0
高雄市,民宿,鹽埕區,團體,2016-Jun,0
高雄市,民宿,鹽埕區,團體,2016-Jul,0
高雄市,民宿,鹽埕區,團體,2016-Aug,0
高雄市,民宿,鹽埕區,團體,2016-Sep,0
高雄市,民宿,鹽埕區,團體,2016-Oct,0
高雄市,民宿,鹽埕區,團體,2016-Nov,0
